Temperature (K),Luminosity (L0),Radius (R0),Absolute Magnitude,Star Color,Spectral Class,Star Color Strings
4720.443615,0.1961035372,0.7624992989,5.622156133,11,K,Yellowish
4982.27887,0.3135514954,0.949932062,7.682782752,9,K,Orange
4449.483562,0.357956408,0.940123328,5.961135485,9,K,Orange
4747.406167,0.5950027915,0.7713041974,6.939690342,11,K,Yellowish
4246.406023,0.4530205369,0.758052535,8.079976366,9,K,Orange
4306.283075,0.5896298897,0.7655521263,8.259563748,2,K,Orange-Red
3927.065635,0.1079436549,0.7642182893,8.228350854,11,K,Yellowish
4386.233539,0.4111745768,0.762289858,6.28382968,11,K,Yellowish
4098.514052,0.579398588,0.8113452498,7.585551381,2,K,Orange-Red
4476.148592,0.2203600128,0.9147407306,5.998429834,1,K,Red
4114.29569,0.5736918787,0.8604684228,7.898004068,11,K,Yellowish
5060.612479,0.5491618153,0.7504073446,7.307748073,1,K,Red
4934.87934,0.181217178,0.9101011763,5.696396692,11,K,Yellowish
4038.418429,0.4616547894,0.9562648905,7.083347931,2,K,Orange-Red
5048.886324,0.1709278373,0.7386366366,8.194116014,2,K,Orange-Red
4217.956253,0.1346733468,0.9217880101,7.850130683,9,K,Orange
4049.717887,0.2433385874,0.7620365071,7.584010006,2,K,Orange-Red
4827.886344,0.2613581435,0.8084045432,7.438844456,2,K,Orange-Red
5236.406551,0.2874603806,0.7838239746,6.115208582,1,K,Red
5040.390243,0.2276370764,0.8128500462,5.515830337,2,K,Orange-Red
4772.553897,0.2432341941,0.785130165,6.740128225,11,K,Yellowish
4359.576251,0.4535054939,0.7257318835,5.740384055,11,K,Yellowish
4288.315202,0.5712162989,0.874505344,5.868697926,2,K,Orange-Red
4508.127602,0.125650162,0.7128332609,6.617291936,9,K,Orange
4390.413762,0.225357888,0.7522589302,7.331734526,1,K,Red
5128.862866,0.3900027735,0.8297756011,8.222147745,11,K,Yellowish
3908.616291,0.5107859853,0.7716090227,6.210986266,9,K,Orange
4875.028926,0.4867193197,0.8090970199,6.941039599,2,K,Orange-Red
4373.28835,0.3697641395,0.8552181493,8.099008707,9,K,Orange
4326.977138,0.09886372293,0.7127776765,5.883320978,1,K,Red
4807.340979,0.4280733226,0.930536652,7.688824226,11,K,Yellowish
5189.604788,0.5214740192,0.9231577834,5.698599508,11,K,Yellowish
5150.303294,0.1140415772,0.722116003,7.962505817,9,K,Orange
5296.051059,0.2675981279,0.746128361,6.914489078,2,K,Orange-Red
4002.037448,0.2141866493,0.7034836154,8.224966607,2,K,Orange-Red
4081.466073,0.3049501992,0.8533962134,7.592702164,9,K,Orange
5274.195522,0.2391568722,0.8840441183,7.495453213,1,K,Red
4026.339205,0.5826260702,0.8973198654,5.407543446,2,K,Orange-Red
4860.622122,0.1475651348,0.7556325364,5.996279809,1,K,Red
5200.550722,0.193066802,0.9512034899,6.155070647,2,K,Orange-Red
4098.542919,0.5445647664,0.8259411328,5.63186864,11,K,Yellowish
5138.181915,0.4032871732,0.7162417063,7.532450427,2,K,Orange-Red
3927.666746,0.2870444361,0.7463993914,7.785686958,1,K,Red
4379.760255,0.2651664773,0.7879484796,6.395832845,9,K,Orange
4233.628523,0.4162180078,0.9289253707,5.794800488,1,K,Red
5278.389601,0.4612074373,0.7111073424,7.331079338,11,K,Yellowish
5085.237063,0.4604845693,0.7924059283,7.808279304,11,K,Yellowish
5012.316235,0.5782512796,0.8665922244,7.353500524,11,K,Yellowish
5160.389293,0.1038963155,0.9152497639,5.804431384,9,K,Orange
4992.146606,0.3006678092,0.7116019838,6.498597963,1,K,Red
5071.11508,0.0846890783,0.9056146649,7.367252529,11,K,Yellowish
4349.53057,0.4459786974,0.7132991719,6.896182768,9,K,Orange
4939.843806,0.4860640311,0.7770707204,8.236360586,11,K,Yellowish
4830.291999,0.3737169223,0.7707570191,6.176401626,2,K,Orange-Red
4304.857167,0.09211352263,0.937497991,7.914040452,2,K,Orange-Red
4372.321126,0.08393323692,0.8574214448,6.483889119,2,K,Orange-Red
5172.091883,0.5942637926,0.8305765373,5.796227994,11,K,Yellowish
3945.151373,0.1848565197,0.8915161167,5.639805483,2,K,Orange-Red
4874.900819,0.508135879,0.7291520241,7.542588692,2,K,Orange-Red
4192.277742,0.26769414,0.92996737,6.478996633,11,K,Yellowish
5053.809099,0.3198515504,0.8376831756,6.503497271,9,K,Orange
4205.525169,0.1372234241,0.7014284196,6.276303918,11,K,Yellowish
4039.499224,0.4862560602,0.7423456576,6.254123679,9,K,Orange
4767.308143,0.3157906519,0.7682047737,6.15345934,2,K,Orange-Red
4045.340696,0.2344932744,0.7101061559,6.744077545,1,K,Red
5018.686525,0.2663681958,0.8773367625,8.264771595,9,K,Orange
5164.095167,0.3308667402,0.7073310807,6.516720048,11,K,Yellowish
4337.517984,0.3042369048,0.8299867939,8.135379199,1,K,Red
4294.224833,0.4433877273,0.824980683,5.884303475,2,K,Orange-Red
3909.494718,0.4310345738,0.7724175014,8.082511772,11,K,Yellowish
4594.220332,0.08357291574,0.8535278452,7.587578366,2,K,Orange-Red
5283.87514,0.121074656,0.7747281465,7.884138366,2,K,Orange-Red
4933.117052,0.3195258426,0.9391860429,7.146920898,9,K,Orange
4335.007744,0.4843188664,0.7015765997,5.711363783,1,K,Red
4740.5705,0.5047172639,0.8467778984,6.720869546,2,K,Orange-Red
4994.351757,0.4083217829,0.7958600035,7.29831016,1,K,Red
4056.146375,0.269735577,0.7965537969,5.56684605,1,K,Red
4711.061005,0.5414990317,0.7055105235,5.461662343,9,K,Orange
5118.519708,0.2104819498,0.8786851671,6.240425046,9,K,Orange
4865.686749,0.1143818979,0.8441865734,8.101288611,2,K,Orange-Red
4240.158351,0.4581186131,0.8990133056,6.890656137,2,K,Orange-Red
4379.811153,0.4787347169,0.9057481295,7.938365448,9,K,Orange
4663.615703,0.5471293673,0.7641058237,6.496488584,9,K,Orange
3994.60177,0.4787492283,0.7519497293,7.965083407,9,K,Orange
4474.62776,0.5723793934,0.7954041551,6.950844223,2,K,Orange-Red
4232.515956,0.3585812791,0.8870887264,7.988547932,1,K,Red
4584.562979,0.5790860053,0.7325948535,5.698013937,9,K,Orange
5028.493224,0.5886579324,0.8117725013,6.014932915,11,K,Yellowish
4428.987132,0.3514921007,0.7042519065,7.434656645,2,K,Orange-Red
4625.169402,0.5195872493,0.7184652411,6.447917406,2,K,Orange-Red
4032.437045,0.5469737835,0.8846795867,5.404047573,9,K,Orange
5172.73327,0.5642389366,0.9087664338,6.514494186,11,K,Yellowish
4190.682832,0.3179726081,0.9366511216,6.328414446,2,K,Orange-Red
4434.890333,0.4747640155,0.9371521608,6.54070161,1,K,Red
4824.392371,0.5681738431,0.8636794061,5.925628548,1,K,Red
4961.722623,0.5015643697,0.7341883866,6.007192491,2,K,Orange-Red
4142.297177,0.5638038169,0.7161554919,7.121801436,2,K,Orange-Red
4624.331666,0.3124177956,0.9021613946,7.123952431,2,K,Orange-Red
5293.473357,0.5136207542,0.892958873,5.900163816,2,K,Orange-Red
4890.653169,0.5936461846,0.8627416007,8.105704543,11,K,Yellowish
4012.794221,0.272212504,0.8895651359,5.563028631,11,K,Yellowish
3960.631335,0.1687988321,0.7527837335,5.985000011,1,K,Red
4587.617788,0.5080460136,0.9066986497,6.873930988,1,K,Red
4525.235016,0.3852697815,0.9533885042,7.601723093,9,K,Orange
4581.517992,0.5800380469,0.8092374817,5.823551066,2,K,Orange-Red
4132.247571,0.3343472465,0.7638873534,8.10011166,2,K,Orange-Red
4404.919107,0.2118318459,0.8248317226,6.62364939,11,K,Yellowish
5133.010718,0.432676546,0.87393283,5.563846338,11,K,Yellowish
4942.093052,0.5555357267,0.9216177047,7.355181273,11,K,Yellowish
4483.479471,0.4008788908,0.9457838811,6.211445324,2,K,Orange-Red
5170.296732,0.2476993444,0.7334703885,7.662252425,1,K,Red
4032.029623,0.3350662036,0.8811277658,8.192239527,1,K,Red
4153.856765,0.2918767781,0.7208218777,7.395910026,9,K,Orange
5225.222125,0.1236486043,0.7269262893,6.845425425,1,K,Red
4041.18868,0.3878189527,0.7341115745,5.687194134,11,K,Yellowish
4443.253298,0.5370880489,0.8339144038,6.234478617,1,K,Red
4304.914807,0.3677200879,0.8252630819,6.96052562,11,K,Yellowish
4002.321605,0.2357249556,0.8159296847,5.432857149,2,K,Orange-Red
4172.451208,0.5464443242,0.9075259951,6.220246105,2,K,Orange-Red
4484.479324,0.4930392792,0.8375239442,7.109756743,1,K,Red
4310.097183,0.4834224768,0.87389937,5.898939524,11,K,Yellowish
4882.993917,0.3914635142,0.8256677727,5.893284679,9,K,Orange
4235.598449,0.369754932,0.7864986213,7.361394102,11,K,Yellowish
5243.275669,0.2358479687,0.7672884298,7.05182385,11,K,Yellowish
4327.647083,0.3647817723,0.9531627043,6.999844453,11,K,Yellowish
4116.881641,0.5957515113,0.7687336767,8.205578855,11,K,Yellowish
4677.711787,0.3313747446,0.905384621,7.222423516,11,K,Yellowish
5006.761165,0.436082322,0.8292379195,6.341194181,11,K,Yellowish
4521.421211,0.3296087522,0.7834041689,6.910945504,9,K,Orange
5294.14621,0.4681908029,0.8602335251,7.908316361,2,K,Orange-Red
4511.221377,0.1899396637,0.701792479,8.282913881,11,K,Yellowish
4326.217642,0.2092130978,0.71636275,7.831615867,9,K,Orange
4245.114477,0.1308763214,0.9392064916,6.407451729,1,K,Red
5245.155352,0.4485086259,0.9356025606,7.573288651,1,K,Red
4212.033342,0.524987878,0.9161996526,8.124297215,2,K,Orange-Red
4453.852854,0.49029781,0.9375554151,7.337437332,1,K,Red
4214.334375,0.4662781259,0.8765809889,6.79548788,11,K,Yellowish
4278.034537,0.1343514999,0.9020352356,6.229872923,2,K,Orange-Red
4485.818071,0.3508549528,0.8803536661,7.125951836,2,K,Orange-Red
5296.830372,0.520248882,0.7517026821,6.37558072,11,K,Yellowish
5175.442566,0.5186788383,0.8176209493,8.182696646,1,K,Red
4670.597644,0.2764285948,0.9051105547,6.682017563,1,K,Red
4734.870142,0.221489588,0.7005003821,8.189789005,11,K,Yellowish
4010.803335,0.1451580406,0.8444501753,7.361512499,2,K,Orange-Red
4707.290452,0.4395033204,0.8126445562,7.447625727,11,K,Yellowish
5157.441237,0.3686682053,0.7151881459,8.177308984,9,K,Orange
4548.634794,0.08440660061,0.8149095608,8.12564312,9,K,Orange
4457.754998,0.2963365397,0.9182943565,7.817896851,2,K,Orange-Red
4046.245561,0.3083414668,0.8607467359,5.85019983,1,K,Red
4813.130944,0.4878675354,0.8928144548,7.808253307,1,K,Red
5288.380007,0.5115986954,0.9432657244,6.746006937,1,K,Red
4849.301942,0.386595348,0.7845806038,6.26619644,9,K,Orange
4499.868631,0.1538784999,0.8939577754,6.917585427,9,K,Orange
4816.72185,0.3885229595,0.9269535383,7.811728262,1,K,Red
4724.24374,0.4576202556,0.8126543364,6.963483823,11,K,Yellowish
4943.076874,0.3027577862,0.8356055122,6.153512393,9,K,Orange
4797.218403,0.1896118691,0.8696914075,6.426711436,2,K,Orange-Red
4605.146661,0.2179998196,0.821942979,5.941540595,2,K,Orange-Red
5213.258066,0.5964555527,0.7476578232,6.416904529,2,K,Orange-Red
4747.481013,0.3299933121,0.7587605688,5.950183752,9,K,Orange
4794.493247,0.5104300686,0.8071084101,7.823503721,9,K,Orange
4883.72038,0.3936838982,0.703975844,6.514037771,9,K,Orange
5105.328725,0.5052776742,0.8951743066,5.427549195,9,K,Orange
4431.527384,0.5768845287,0.7161520884,6.296171616,11,K,Yellowish
4896.972037,0.4181966606,0.8122379357,7.826566979,1,K,Red
4632.92861,0.4063766201,0.8411226336,6.215876781,1,K,Red
4408.885214,0.4162129323,0.8586386231,7.665895605,2,K,Orange-Red
4508.546222,0.1123092269,0.813420885,6.941391323,1,K,Red
4862.63667,0.5678622559,0.7210778251,5.846352096,2,K,Orange-Red
4217.591604,0.5473325475,0.7738288819,6.923235684,11,K,Yellowish
5270.605047,0.4413267647,0.7190389691,6.221395384,2,K,Orange-Red
5265.939315,0.241411209,0.8897941634,7.473111732,11,K,Yellowish
4305.319322,0.2586437149,0.7900575268,7.529728926,11,K,Yellowish
4373.806647,0.1196393104,0.8695733702,6.703943945,2,K,Orange-Red
5295.022531,0.3503152091,0.8252569374,5.928024559,1,K,Red
5004.558738,0.3965642072,0.7994743459,5.793067237,11,K,Yellowish
5012.890167,0.4581231794,0.7849903185,6.19103768,11,K,Yellowish
4785.316423,0.08003844546,0.7267903785,7.243366171,11,K,Yellowish
5036.0311,0.1682784598,0.7963072186,7.737944963,9,K,Orange
4527.330551,0.3209113323,0.7981348003,7.336844236,1,K,Red
5062.858974,0.2681631187,0.8252675634,6.231108527,11,K,Yellowish
4077.32864,0.5750741196,0.9068610863,5.813080532,1,K,Red
4618.575379,0.5647405468,0.879762361,6.113038182,11,K,Yellowish
4902.303753,0.5781957036,0.9209454256,7.406501339,11,K,Yellowish
4247.404894,0.1873999786,0.8331934567,5.608065846,1,K,Red
4644.660455,0.1630443817,0.9223086862,6.846116538,11,K,Yellowish
4435.093556,0.3773154949,0.8210148022,8.259393554,11,K,Yellowish
5022.46574,0.3883179796,0.7688606354,8.024211873,11,K,Yellowish
4839.20508,0.4432775899,0.8636658956,7.068102323,11,K,Yellowish
5276.002858,0.2390230013,0.8463108709,7.622900095,11,K,Yellowish
5211.54986,0.2848026974,0.8407006816,7.565625601,11,K,Yellowish
4706.781296,0.2551806296,0.8022609742,7.41646108,11,K,Yellowish
4012.260662,0.1470763815,0.8093202165,7.364220027,2,K,Orange-Red
4479.354779,0.1252069052,0.7356517142,6.2189595,1,K,Red
4153.183034,0.3654505414,0.7759662484,7.087417143,2,K,Orange-Red
5293.883662,0.2452212875,0.7019040354,7.194729644,9,K,Orange
4628.540672,0.5962287395,0.9425023184,7.761295759,2,K,Orange-Red
5139.395774,0.4562539318,0.8584072207,5.446362475,11,K,Yellowish
4807.55213,0.3774927229,0.9318798804,6.021622551,9,K,Orange
4552.755027,0.4529581292,0.8094144585,8.26481534,1,K,Red
4033.393228,0.5878107984,0.8040471494,7.770278036,11,K,Yellowish
5254.949119,0.3020350903,0.8440228707,7.233036961,2,K,Orange-Red
4768.155973,0.554767161,0.8550274539,7.378227595,2,K,Orange-Red
4118.40442,0.5466018522,0.8316324935,7.743828786,2,K,Orange-Red
4457.71389,0.5143188551,0.8526745031,6.211020201,2,K,Orange-Red
5135.506924,0.1049382491,0.7345336384,7.328410877,9,K,Orange
4654.619488,0.2668258961,0.8980154755,5.485039926,1,K,Red
4661.146497,0.233792026,0.8692973092,6.978702447,11,K,Yellowish
4519.433528,0.4071453215,0.7912833657,6.934013713,11,K,Yellowish
4157.243401,0.1508155769,0.7812750582,7.932176407,11,K,Yellowish
4248.923117,0.2745038167,0.7713051367,5.944064081,1,K,Red
4299.156173,0.5296864831,0.7388779918,8.101235667,9,K,Orange
4641.313313,0.2101422678,0.7869298759,8.2314216,2,K,Orange-Red
4683.772323,0.09534290087,0.9165888532,6.36049284,2,K,Orange-Red
4481.203955,0.5997134651,0.7607296979,7.208756779,11,K,Yellowish
5167.952451,0.394674191,0.7180026504,6.928476084,1,K,Red
4327.200461,0.2069814634,0.8286290644,6.731336412,1,K,Red
4809.677551,0.3078615412,0.731759349,6.439840315,9,K,Orange
4304.294725,0.4622486549,0.804681529,6.369381699,9,K,Orange
4257.352031,0.370154328,0.7237156949,5.641266225,11,K,Yellowish
4401.456354,0.3079364826,0.8873425008,6.532165418,9,K,Orange
5028.284517,0.3938417171,0.7890091563,6.094097443,2,K,Orange-Red
4654.497178,0.1741193835,0.8472392704,6.810188769,2,K,Orange-Red
4726.089059,0.5005687923,0.8701732165,7.430271453,11,K,Yellowish
4223.598438,0.5059103835,0.8696503,5.798083961,9,K,Orange
4042.724751,0.3333625735,0.8822227447,7.796755282,9,K,Orange
4802.502285,0.4726262066,0.7782871665,8.097154337,9,K,Orange
5272.194217,0.290273717,0.7222205917,7.80331847,9,K,Orange
4042.411386,0.4573516783,0.8646932833,6.806363012,2,K,Orange-Red
4163.012578,0.1600844617,0.769273,7.313330865,11,K,Yellowish
3913.139502,0.3447181051,0.9325054626,6.723563138,2,K,Orange-Red
5073.624768,0.4273785086,0.7780699323,6.613539957,2,K,Orange-Red
4573.879316,0.1593393395,0.8859148005,5.49945916,11,K,Yellowish
4555.942666,0.1126019274,0.7858916015,8.087857884,2,K,Orange-Red
5171.969335,0.2552997391,0.7948670474,5.525802161,11,K,Yellowish
4484.006483,0.3118908698,0.8540105092,6.780574288,11,K,Yellowish
4661.793208,0.4739772031,0.9353482217,6.518668431,2,K,Orange-Red
4878.612407,0.1478774611,0.7687774981,6.948769169,1,K,Red
4010.670358,0.5487861546,0.946954729,8.294687987,11,K,Yellowish
4613.182212,0.194575885,0.8920695346,8.017175146,11,K,Yellowish
4581.657618,0.2768463835,0.7011598985,5.442790945,2,K,Orange-Red
5098.232396,0.299833062,0.9211915575,7.663493293,2,K,Orange-Red
4760.166679,0.585796824,0.8808487688,6.807339406,1,K,Red
4064.381355,0.1720483426,0.8462323518,6.531637317,2,K,Orange-Red
4749.622115,0.5387837855,0.7878061895,7.786961304,9,K,Orange
4129.851738,0.3666538223,0.7865278305,7.935810879,9,K,Orange
4458.635738,0.247175792,0.7201039248,8.295232477,9,K,Orange
4645.300285,0.5479197126,0.8191582421,5.967415709,2,K,Orange-Red
5125.295436,0.3618980946,0.8708694173,7.922909863,1,K,Red
4822.653903,0.3207024132,0.8487079998,6.291725694,11,K,Yellowish
5002.676106,0.5001469625,0.8045482474,6.592585715,1,K,Red
4076.435005,0.2676254856,0.943022304,7.767386576,11,K,Yellowish
4634.963843,0.5849215495,0.7937389002,6.467938768,11,K,Yellowish
5159.271671,0.3688690087,0.9464056423,6.636024734,11,K,Yellowish
4052.718177,0.4803062454,0.7078321305,5.66452875,11,K,Yellowish
4788.399814,0.4336629299,0.8146851336,7.335744726,9,K,Orange
4013.184416,0.1867037665,0.882184379,7.520793667,1,K,Red
4475.72508,0.5140039252,0.8827781323,6.272373388,9,K,Orange
4897.687462,0.5300428555,0.8326433039,6.380191907,1,K,Red
4040.591354,0.101590807,0.8591834106,7.529534843,1,K,Red
5033.925541,0.3993803731,0.8940559254,8.257824199,2,K,Orange-Red
4792.933009,0.2221057202,0.9083732587,7.42643594,9,K,Orange
5157.296491,0.4682875969,0.7875484945,5.660802257,2,K,Orange-Red
4770.54967,0.3336934123,0.8466641816,6.765138827,11,K,Yellowish
4480.450482,0.4920352568,0.9223691783,7.242552375,9,K,Orange
4806.581364,0.3527207059,0.8531812369,6.92328113,1,K,Red
4584.976481,0.3907059932,0.8321427111,5.809884367,2,K,Orange-Red
4031.257436,0.1944157025,0.92189193,6.198994897,1,K,Red
4792.252307,0.2692900135,0.8777875689,8.26259793,2,K,Orange-Red
5230.366126,0.234565856,0.7276479466,7.705495093,11,K,Yellowish
4566.92701,0.5228407979,0.8305087756,8.10667124,1,K,Red
4743.926992,0.5863185892,0.704983333,6.41028042,2,K,Orange-Red
4728.075758,0.4042832341,0.8150784396,6.006487098,2,K,Orange-Red
4215.366437,0.5439851806,0.9358656121,7.373059992,1,K,Red
4835.806294,0.5900694083,0.7116141022,6.430729,2,K,Orange-Red
4119.172406,0.4164291345,0.9457496091,6.671282124,11,K,Yellowish
4983.951972,0.4953856242,0.7468988935,8.03545672,9,K,Orange
4198.273793,0.2905347108,0.796176118,7.817410882,11,K,Yellowish
4136.773008,0.3308295043,0.7533621614,6.535013065,2,K,Orange-Red
4916.053865,0.1132240268,0.7248523197,7.528539388,11,K,Yellowish
4258.6649,0.497522836,0.812512643,6.242914102,9,K,Orange
4127.873284,0.2625569194,0.7721658447,6.247196269,2,K,Orange-Red
4776.087849,0.5216216741,0.7262231346,6.260709204,9,K,Orange
4251.046472,0.5957397525,0.8297193182,5.472043023,1,K,Red
4268.169348,0.3318484563,0.7621488591,8.061741258,1,K,Red
5081.499368,0.2653095896,0.7908963461,7.389487355,11,K,Yellowish
4456.389158,0.1082729642,0.8451481955,6.07940578,11,K,Yellowish
4046.410083,0.5553200712,0.8424973969,6.842322656,2,K,Orange-Red
4171.396021,0.4465837455,0.8095312219,7.692686498,11,K,Yellowish
4408.298582,0.3078034745,0.8002299132,6.502674592,9,K,Orange
5124.347988,0.5834166932,0.7989725826,6.033891897,2,K,Orange-Red
4739.678316,0.4563868358,0.7729893743,7.495729304,9,K,Orange
4261.358558,0.42153772,0.7467772199,7.641214415,9,K,Orange
4401.798692,0.3476812262,0.7330938464,7.4105197,2,K,Orange-Red
5142.556104,0.5360692539,0.7040794584,7.197056905,11,K,Yellowish
5160.742825,0.1112905636,0.895802872,7.610678819,2,K,Orange-Red
4527.133015,0.3251683764,0.8312883488,6.883292858,2,K,Orange-Red
4276.392039,0.2417286184,0.8877486623,6.355275854,11,K,Yellowish
4675.341698,0.1812403973,0.8978862093,5.403897778,9,K,Orange
4150.386641,0.1585457602,0.7699267087,7.083867746,11,K,Yellowish
5103.583156,0.5487386106,0.7503417155,5.8983304,11,K,Yellowish
4224.766692,0.1167423136,0.7166786853,5.96523094,1,K,Red
4135.347376,0.5783616128,0.8105973225,5.835932374,1,K,Red
3937.412017,0.4439426646,0.8825582172,6.865717203,11,K,Yellowish
4351.40323,0.08624502522,0.9541033677,5.450422082,2,K,Orange-Red
4677.230373,0.08253780765,0.8434115103,6.766503063,1,K,Red
5054.340074,0.5237115269,0.7113897619,5.533624733,9,K,Orange
5025.946557,0.3229896427,0.8513586804,6.682569221,2,K,Orange-Red
3934.171505,0.5150937026,0.7723776911,5.874321662,1,K,Red
4420.107755,0.1947248996,0.8409705047,7.059089871,11,K,Yellowish
4588.617824,0.4990994608,0.8152634323,7.773128936,11,K,Yellowish
4552.473138,0.2092613092,0.7304734118,5.647491744,9,K,Orange
3958.399321,0.599101758,0.7987847174,6.07522467,11,K,Yellowish
4763.802555,0.5677067668,0.8988565501,6.113533494,11,K,Yellowish
4709.246089,0.3680573037,0.9387757559,6.420609218,1,K,Red
4318.332384,0.5546026607,0.8801017545,6.586343863,2,K,Orange-Red
4509.932462,0.4104547668,0.9523623034,5.731305033,11,K,Yellowish
4091.286245,0.4856497808,0.7328028913,6.580922837,9,K,Orange
4319.609076,0.3749534522,0.8680676102,7.360199054,1,K,Red
4965.924676,0.1797160668,0.8005809884,6.974769428,2,K,Orange-Red
3949.423542,0.5512491324,0.8462095935,6.435675885,2,K,Orange-Red
4277.300015,0.3477253373,0.7515711517,7.318618919,11,K,Yellowish
5294.775915,0.5994676817,0.802420842,7.368238092,11,K,Yellowish
4525.72426,0.276210906,0.7884629878,5.781524531,9,K,Orange
4113.898823,0.1871782286,0.7926842202,6.674896873,9,K,Orange
5140.719455,0.4595722854,0.7969903713,8.117867169,9,K,Orange
3943.932532,0.2429865501,0.7299947001,7.053649196,11,K,Yellowish
4062.448914,0.1411420813,0.8303145371,7.075153944,1,K,Red
4251.19706,0.5420749083,0.9123973334,7.617346874,11,K,Yellowish
4963.544924,0.440423907,0.7893118185,6.116159839,11,K,Yellowish
5157.633475,0.5687480736,0.8296194112,7.412180735,1,K,Red
4212.788682,0.2969270049,0.7306862355,6.255102444,9,K,Orange
4842.618786,0.5042008421,0.8496343351,7.055031539,9,K,Orange
5046.300132,0.498518197,0.8340207039,7.24093208,9,K,Orange
5228.501726,0.2674102241,0.7923719368,6.556784472,11,K,Yellowish
5124.041458,0.5551833543,0.9244707221,6.1217627,2,K,Orange-Red
4451.230823,0.2299242329,0.7894438951,8.112463905,2,K,Orange-Red
5211.747243,0.1658009682,0.8187891592,6.701815514,9,K,Orange
4511.654006,0.3170485053,0.7619031171,6.94217365,11,K,Yellowish
4127.531501,0.206265004,0.9005024009,7.241031795,1,K,Red
4333.749217,0.08099946733,0.7710851757,7.337549048,1,K,Red
4853.553191,0.3999782958,0.8365005494,6.673138247,2,K,Orange-Red
5207.676978,0.4238384875,0.8380894992,5.901669157,11,K,Yellowish
5226.344924,0.4233749426,0.9270798885,7.4137143,2,K,Orange-Red
4738.716348,0.4338470897,0.9437793888,8.08228601,2,K,Orange-Red
5228.423796,0.5223378299,0.7126665448,6.474757239,11,K,Yellowish
4465.625564,0.09940352358,0.9544996776,7.252484867,9,K,Orange
3957.445422,0.4340031019,0.8644047246,7.980069351,2,K,Orange-Red
4311.355758,0.3769915526,0.7188847912,6.800532768,1,K,Red
3944.715281,0.4389116832,0.7550742431,7.226471818,11,K,Yellowish
5110.318155,0.5456945505,0.7935706781,6.748550733,2,K,Orange-Red
4505.564941,0.2187683921,0.8109371328,5.716601295,11,K,Yellowish
4029.931957,0.1156483964,0.8971177974,5.728037495,2,K,Orange-Red
4092.908371,0.2430727606,0.9380951993,5.712887695,2,K,Orange-Red
4238.759678,0.4903733482,0.8637324389,6.692619779,1,K,Red
4212.21266,0.339136708,0.9485363693,8.122650606,1,K,Red
5114.836067,0.3072570253,0.8963307937,7.238060537,2,K,Orange-Red
4969.847385,0.1675709632,0.8367889049,8.096041109,1,K,Red
4382.600288,0.2175725919,0.9210288595,5.582341142,1,K,Red
4438.692252,0.4356184233,0.9121680405,6.290122844,1,K,Red
3229.967463,0.02366918131,0.4709744255,12.54245678,9,M,Orange
2412.966284,0.0302245416,0.3983093754,9.283408557,1,M,Red
2898.794098,0.06287535781,0.4247168814,12.08795912,1,M,Red
2353.743396,0.0367617933,0.6922072016,11.00088295,9,M,Orange
2949.828943,0.006470356129,0.4686789356,8.661678117,9,M,Orange
3352.73298,0.005743558544,0.6082505238,9.211097622,1,M,Red
3220.384872,0.0434035603,0.3839553855,10.91641468,1,M,Red
3861.529981,0.06180790875,0.09237442836,11.36562228,1,M,Red
3006.622941,0.04994107716,0.2311754658,10.52380412,9,M,Orange
3544.539158,0.07472976484,0.4210465399,14.04412884,9,M,Orange
3211.133481,0.06296298634,0.1429715499,12.36794396,9,M,Orange
2333.759656,0.06088241379,0.3740734915,9.62069283,9,M,Orange
3119.637684,0.02744493821,0.1882093242,9.261591307,9,M,Orange
2952.083432,0.04271453826,0.2817375418,13.44144567,9,M,Orange
2651.739318,0.05235518576,0.1484395144,12.67324483,1,M,Red
2668.737069,0.04187659947,0.3455066367,10.5932752,9,M,Orange
3001.679654,0.05364380728,0.525774174,8.679293973,9,M,Orange
3771.830129,0.02004216607,0.5559222837,11.1164227,9,M,Orange
2810.460108,0.07864040483,0.6548548256,11.38778748,1,M,Red
2754.935259,0.00870171982,0.5493115107,11.88786771,1,M,Red
2882.046413,0.03418891635,0.2861488904,13.8504328,9,M,Orange
3098.908069,0.07885216991,0.6259468959,14.98907962,9,M,Orange
3601.638849,0.03985018717,0.4058780367,10.86211657,9,M,Orange
2675.709198,0.04972602979,0.2457509773,9.573535878,9,M,Orange
2335.622298,0.002875195447,0.1842944286,14.94902194,9,M,Orange
2781.794262,0.06194701839,0.1079069358,12.85557658,1,M,Red
2776.899578,0.05984164432,0.1858804594,14.56380336,9,M,Orange
3621.484762,0.01895304637,0.6539807557,12.56394818,1,M,Red
2518.232703,0.032991069,0.1473466237,12.64632097,1,M,Red
3603.328649,0.02247998211,0.597172592,10.86349851,9,M,Orange
3677.741368,0.008133812337,0.1741253079,8.486753161,9,M,Orange
3184.706921,0.01916934,0.6106431919,12.27354472,9,M,Orange
2329.647788,0.03982883096,0.4511118672,13.19974504,1,M,Red
3112.514369,0.04219310643,0.2026163211,12.67593277,1,M,Red
3441.832213,0.06744271505,0.5744689223,8.715142691,9,M,Orange
3416.396758,0.03422586121,0.568179104,9.32537329,9,M,Orange
3729.528954,0.03336969465,0.1392627516,13.36288041,1,M,Red
3421.895953,0.07630958017,0.1862976249,11.62208256,9,M,Orange
3799.664609,0.02813765772,0.4537435001,10.87527283,9,M,Orange
